"Agip Eni i-Ride moto 10W-40"	"1л."	"../image/cache/data/products/agip/Maslo/10w40_moto-800x800.jpg,../image/cache/data/products/agip/Maslo/10w40_moto-350x350.jpg"	"10w40_moto-800x800.jpg"	"Agip"	"ag46104"	<h3>Применение</h3><p><strong>Eni i-Ride moto 10w-40</strong> высококачественное всесезонное полусинтетическое моторное масло, специально разработанное для мотоциклов с четырехтактными двигателями. Масло демонстрирует великолепные эксплуатационные характеристики даже при очень тяжелых условиях работы двигателя, таких как: высокотемпературные режимы работы двигателя при езде по трассе с высокими скоростями на большие расстояния, городское вождение в режиме «старт-стоп», внедорожное использование техники, эксплуатация техники при низких температурах окружающей среды и т.д.</p><h3>Преимущества</h3><ul><li>eni i-Ride moto 10w-40 остаются текучим при низких температурах окружающей среды, а также сохраняет свою вязкость при высоких температурах. Это обеспечивает безпроблемное круглогодичное использование продукта.</li><li>Отличные моюще-диспергирующие характеристики масла эффективно защищают внутренние поверхности двигателя от образования вредных отложений. Кроме того поршни поддерживаются в чистом виде, обеспечивается защита поршневых колец от залегания, а продукты сгорания и загрязнения остаются во взвешенном состоянии до очередной замены масла.</li><li>Великолепные противоизносные свойства масла обеспечивают долгую жизнь всех движущихся частей двигателя, что минимизирует затраты на сервисное обслуживание и ремонт.</li></ul>
"Agip Eni i-Ride Moto 10W-50"	""	"../image/cache/data/products/agip/Maslo/10w50_moto-800x800.jpg,../image/cache/data/products/agip/Maslo/10w50_moto-350x350.jpg"	"10w50_moto-800x800.jpg"	"Agip"	"ag46105"	<h3>Применение</h3><p><strong>Eni i-Ride moto 10W-50</strong> высококачественное полностью синтетическое моторное масло, специально разработанное для четырехтактных двигателей внедорожной малогабаритной техники. Благодаря специальной формуле eni i-Ride moto 10w-50 прекрасно противостоит тяжелым нагрузкам, появляющимся при эксплуатации техники во внедорожных условиях.</p><h3>Преимущества</h3><ul><li>eni i-Ride moto 10w-50 сохраняет отличную текучесть при отрицательных температурах, а также обеспечивает надлежащую вязкость при очень высоких рабочих температурах.</li><li>Великолепные моюще-диспергирующие свойства надежно защищают внутренние поверхности двигателя от лаковых и прочих вредных отложений. Таким образом обеспечивается защита от залегания поршневых колец, поршни остаются в чистом виде, а продукты загрязнения находятся во взвешенном состоянии до очередной замены масла.</li><li>Исключительно высокие противоизносные характеристики масла обеспечивают очень долгую жизнь всех трущихся деталей двигателя. &nbsp;</li><li>Специальные свойства масла гарантируют надежную работу «мокрого» сцепления даже в крайне тяжелых внедорожных условиях эксплуатации.</li></ul>
"Agip Eni i-Ride Moto 20W-50"	"1л."	"../image/cache/data/products/agip/Maslo/20w50_moto-800x800.jpg,../image/cache/data/products/agip/Maslo/20w50_moto-350x350.jpg"	"20w50_moto-800x800.jpg"	"Agip"	"ag46106"	<h3>Применение</h3><p><strong>eni i-Ride moto 20w-50</strong> полностью синтетическое моторное масло последнего поколения, специально разработанное для мощных четырехтактных мотоциклетных двигателей, эксплуатируемых в гоночных или других очень тяжелых условиях. Масло превосходно себя проявляет в случаях, когда требуется максимальная защита высокопроизводительных двигателей.</p><h3>Преимущества</h3><ul><li>Высококачественное синтетическое базовое масло обеспечивает очень высокую прочность масляной пленки и отличную защиту двигателя от износа даже при самых высоких нагрузках.</li><li>Масло отличается отличной стабильностью вязкостных характеристик даже после длительного периода использования при экстремально высоких нагрузках.</li><li>Термически стабильное синтетическое базовое масло гарантирует низкую летучесть и сводит к минимуму расход масла.</li><li>Специальный состав масла обеспечивает исключительно высокие моюще-диспергирующие, антикоррозионные, антипенные, антиокислительные и противоизносные свойства.</li></ul>
"Agip Eni i-Ride Moto 2T"	"1л."	"../image/cache/data/products/agip/Maslo/moto2t-800x800.jpg,../image/cache/data/products/agip/Maslo/moto2t-350x350.jpg"	"moto2t-800x800.jpg"	"Agip"	"ag46103"	<h3>Применение</h3><p><strong>eni i-Ride moto 2t</strong> полностью синтетическое моторное масло с очень низким уровнем дымности выхлопа, предназначенное для мощных двухтактных двигателей мотоциклов с водяным или воздушным охлаждением, эксплуатируемых как в городских, так и в гоночных условиях. Применяемые при производстве данного продукта лучшие синтетические базовые масла и специальный высокотехнологичный пакет присадок наделяют моторное масло <strong>eni i-Ride moto 2t</strong> исключительно высокими эксплуатационными характеристиками. Масло предназначено как для раздельных систем смазки, так и для предварительной подготовки топливной смеси.</p><h3>Преимущества</h3><ul><li>Используемое при производстве <strong>eni i-Ride moto 2t</strong> инновационное синтетическое базовое масло обеспечивает исключительно надежную работу двигателя даже при самых высоких рабочих температурах, гарантируя при этом максимальную чистоту всех деталей двигателя и высочайшую защиту от износа.</li><li>Продукт обладает отличными моющими свойствами, обеспечивающими защиту всех частей двигателя от вредных отложений и от залегания поршневых колец.</li></ul>
"Agip Eni i-Ride Moto 2T"	"20л."	"../image/cache/data/products/agip/Maslo/18rg-800x800.jpg,../image/cache/data/products/agip/Maslo/18rg-350x350.jpg"	"18rg-800x800.jpg"	"Agip"	"ag461031"	<h3>Применение</h3><p><strong>eni i-Ride moto 2t</strong>&nbsp;полностью синтетическое моторное масло с очень низким уровнем дымности выхлопа, предназначенное для мощных двухтактных двигателей мотоциклов с водяным или воздушным охлаждением, эксплуатируемых как в городских, так и в гоночных условиях. Применяемые при производстве данного продукта лучшие синтетические базовые масла и специальный высокотехнологичный пакет присадок наделяют моторное масло&nbsp;<strong>eni i-Ride moto 2t</strong>&nbsp;исключительно высокими эксплуатационными характеристиками. Масло предназначено как для раздельных систем смазки, так и для предварительной подготовки топливной смеси.</p><h3>Преимущества</h3><ul><li>Используемое при производстве&nbsp;<strong>eni i-Ride moto 2t</strong>&nbsp;инновационное синтетическое базовое масло обеспечивает исключительно надежную работу двигателя даже при самых высоких рабочих температурах, гарантируя при этом максимальную чистоту всех деталей двигателя и высочайшую защиту от износа.</li><li>Продукт обладает отличными моющими свойствами, обеспечивающими защиту всех частей двигателя от вредных отложений и от залегания поршневых колец.</li></ul>
"Agip Eni i-Ride Moto2"	"1л."	"../image/cache/data/products/agip/Maslo/moto2-800x800.jpg,../image/cache/data/products/agip/Maslo/moto2-350x350.jpg"	"moto2-800x800.jpg"	"Agip"	"ag132164"	<h3>Применение</h3><p><strong>eni i-Ride moto2 5w-40</strong> полностью синтетическое моторное масло исключительно высокого качества для мощных четырехтактных мотоциклетных двигателей, эксплуатируемых в гоночных или других крайне тяжелых условиях. <strong>eni i-Ride moto2 5w-40</strong> специально разработано для мирового чемпионата MotoGP и используется большинством команд класса Moto2.</p><h3>Преимущества</h3><ul><li>Исключительно высокие эксплуатационные характеристики масла обеспечивают надежную работу двигателя в самых тяжелейших условиях эксплуатации.</li><li>Высококачественное синтетическое базовое масло и специально разработанный в лаборатории Eni пакет присадок обеспечивают отличные моюще-диспергирующие свойства, а также исключительную защиту двигателя от износа и коррозии.</li></ul>
"Agip eni i-Sigma monograde 10W-20"	""	"../image/cache/data/products/agip/Maslo/mono_10w20-800x800.jpg,../image/cache/data/products/agip/Maslo/mono_10w20-350x350.jpg"	"mono_10w20-800x800.jpg"	"Agip"	"ag36214"	<h3>Применение</h3><p><strong>eni i-Sigma monograde</strong> — это серия смазочных материалов для дизельных двигателей, работающих при больших нагрузках в условиях, способствующих образованию отложений или повышенному износу при превышении проектных характеристик или в связи с составом используемого топлива. Эти смазочные материалы разработаны на основе высококачественных базовых масел с высоким индексом вязкости (в своей категории) и низкой температурой застывания, которая формулирована с добавлением большого количества присадок для обеспечения отличных моющих свойств, а также высоких диспергирующих, антиокислительных, антикоррозионных, противоизносных и антивспенивающих характеристик.</p><p><strong>Monograde SAE 10W-20</strong> также можно использовать в гидравлических системах тракторов, погрузчиков, бульдозеров и т.д., где требуется такой тип масел.</p><h3>Преимущества</h3><ul><li>Серия eni i-Sigma monograde обладает отличными моющими свойствами, благодаря которым она отлично подходит для использования, в частности, в двигателях с наддувом. Также продукт обладает высокими диспергирующими свойствами. Поэтому смазочный материал имеет хорошую устойчивость к образованию лаковых отложений и пленок, а также отложению продуктов окисления и эмульгирования смазки и образованию других вредных отложений в двигателях. Кроме того, обеспечивается защита от залегания поршневых колец и чистота поршней.</li><li>Масла имеют отличную устойчивость к старению, в частности, вызванного окислением при длительной работе при высоких температурах с доступом воздуха и других химических реагентов.</li><li>Прекрасные антикоррозионные свойства обеспечивают высокоэффективную защиту двигателя от коррозии при сгорании топлива в присутствии влаги и кислот. Противоизносные свойства данного смазочного материала обеспечивают длительный срок службы подвижных частей двигателя и значительно уменьшают необходимость обслуживания и капитального ремонта.</li></ul>
"Agip eni i-Sigma monograde 30W"	"205л."	"../image/cache/data/products/agip/Maslo/10w40_universal-800x800.jpg,../image/cache/data/products/agip/Maslo/10w40_universal-350x350.jpg"	"10w40_universal-800x800.jpg"	"Agip"	"ag20472"	<h3>Применение</h3><p><strong>eni i-Sigma monograde</strong>&nbsp;— это серия смазочных материалов для дизельных двигателей, работающих при больших нагрузках в условиях, способствующих образованию отложений или повышенному износу при превышении проектных характеристик или в связи с составом используемого топлива. Эти смазочные материалы разработаны на основе высококачественных базовых масел с высоким индексом вязкости (в своей категории) и низкой температурой застывания, которая формулирована с добавлением большого количества присадок для обеспечения отличных моющих свойств, а также высоких диспергирующих, антиокислительных, антикоррозионных, противоизносных и антивспенивающих характеристик.&nbsp;</p><h3>Преимущества</h3><ul><li>Серия eni i-Sigma monograde обладает отличными моющими свойствами, благодаря которым она отлично подходит для использования, в частности, в двигателях с наддувом. Также продукт обладает высокими диспергирующими свойствами. Поэтому смазочный материал имеет хорошую устойчивость к образованию лаковых отложений и пленок, а также отложению продуктов окисления и эмульгирования смазки и образованию других вредных отложений в двигателях. Кроме того, обеспечивается защита от залегания поршневых колец и чистота поршней.&nbsp;</li><li>Масла имеют отличную устойчивость к старению, в частности, вызванного окислением при длительной работе при высоких температурах с доступом воздуха и других химических реагентов.&nbsp;</li><li>Прекрасные антикоррозионные свойства обеспечивают высокоэффективную защиту двигателя от коррозии при сгорании топлива в присутствии влаги и кислот. Противоизносные свойства данного смазочного материала обеспечивают длительный срок службы подвижных частей двигателя и значительно уменьшают необходимость обслуживания и капитального ремонта.</li></ul>
"Agip eni i-Sigma monograde 30W"	"20л."	"../image/cache/data/products/agip/Maslo/mono_30w-800x800.jpg,../image/cache/data/products/agip/Maslo/mono_30w-350x350.jpg"	"mono_30w-800x800.jpg"	"Agip"	"ag20473"	<h3>Применение</h3><p><strong>eni i-Sigma monograde</strong>&nbsp;— это серия смазочных материалов для дизельных двигателей, работающих при больших нагрузках в условиях, способствующих образованию отложений или повышенному износу при превышении проектных характеристик или в связи с составом используемого топлива. Эти смазочные материалы разработаны на основе высококачественных базовых масел с высоким индексом вязкости (в своей категории) и низкой температурой застывания, которая формулирована с добавлением большого количества присадок для обеспечения отличных моющих свойств, а также высоких диспергирующих, антиокислительных, антикоррозионных, противоизносных и антивспенивающих характеристик.&nbsp;</p><h3>Преимущества</h3><ul><li>Серия eni i-Sigma monograde обладает отличными моющими свойствами, благодаря которым она отлично подходит для использования, в частности, в двигателях с наддувом. Также продукт обладает высокими диспергирующими свойствами. Поэтому смазочный материал имеет хорошую устойчивость к образованию лаковых отложений и пленок, а также отложению продуктов окисления и эмульгирования смазки и образованию других вредных отложений в двигателях. Кроме того, обеспечивается защита от залегания поршневых колец и чистота поршней.&nbsp;</li><li>Масла имеют отличную устойчивость к старению, в частности, вызванного окислением при длительной работе при высоких температурах с доступом воздуха и других химических реагентов.&nbsp;</li><li>Прекрасные антикоррозионные свойства обеспечивают высокоэффективную защиту двигателя от коррозии при сгорании топлива в присутствии влаги и кислот. Противоизносные свойства данного смазочного материала обеспечивают длительный срок службы подвижных частей двигателя и значительно уменьшают необходимость обслуживания и капитального ремонта.</li></ul>
"Agip eni i-Sigma monograde 40W"	"205л."	"../image/cache/data/products/agip/Maslo/10w40_universal-800x800.jpg,../image/cache/data/products/agip/Maslo/10w40_universal-350x350.jpg"	"10w40_universal-800x800.jpg"	"Agip"	"ag20474"	<h3>Применение</h3><p><strong>eni i-Sigma monograde</strong>&nbsp;— это серия смазочных материалов для дизельных двигателей, работающих при больших нагрузках в условиях, способствующих образованию отложений или повышенному износу при превышении проектных характеристик или в связи с составом используемого топлива. Эти смазочные материалы разработаны на основе высококачественных базовых масел с высоким индексом вязкости (в своей категории) и низкой температурой застывания, которая формулирована с добавлением большого количества присадок для обеспечения отличных моющих свойств, а также высоких диспергирующих, антиокислительных, антикоррозионных, противоизносных и антивспенивающих характеристик.&nbsp;</p><h3>Преимущества</h3><ul><li>Серия eni i-Sigma monograde обладает отличными моющими свойствами, благодаря которым она отлично подходит для использования, в частности, в двигателях с наддувом. Также продукт обладает высокими диспергирующими свойствами. Поэтому смазочный материал имеет хорошую устойчивость к образованию лаковых отложений и пленок, а также отложению продуктов окисления и эмульгирования смазки и образованию других вредных отложений в двигателях. Кроме того, обеспечивается защита от залегания поршневых колец и чистота поршней.&nbsp;</li><li>Масла имеют отличную устойчивость к старению, в частности, вызванного окислением при длительной работе при высоких температурах с доступом воздуха и других химических реагентов.&nbsp;</li><li>Прекрасные антикоррозионные свойства обеспечивают высокоэффективную защиту двигателя от коррозии при сгорании топлива в присутствии влаги и кислот. Противоизносные свойства данного смазочного материала обеспечивают длительный срок службы подвижных частей двигателя и значительно уменьшают необходимость обслуживания и капитального ремонта.</li></ul>
"Agip eni i-Sigma monograde 40W"	"20л."	"../image/cache/data/products/agip/Maslo/mono_40w-800x800.jpg,../image/cache/data/products/agip/Maslo/mono_40w-350x350.jpg"	"mono_40w-800x800.jpg"	"Agip"	"ag20475"	<h3>Применение</h3><p><strong>eni i-Sigma monograde</strong>&nbsp;— это серия смазочных материалов для дизельных двигателей, работающих при больших нагрузках в условиях, способствующих образованию отложений или повышенному износу при превышении проектных характеристик или в связи с составом используемого топлива. Эти смазочные материалы разработаны на основе высококачественных базовых масел с высоким индексом вязкости (в своей категории) и низкой температурой застывания, которая формулирована с добавлением большого количества присадок для обеспечения отличных моющих свойств, а также высоких диспергирующих, антиокислительных, антикоррозионных, противоизносных и антивспенивающих характеристик.&nbsp;</p><h3>Преимущества</h3><ul><li>Серия eni i-Sigma monograde обладает отличными моющими свойствами, благодаря которым она отлично подходит для использования, в частности, в двигателях с наддувом. Также продукт обладает высокими диспергирующими свойствами. Поэтому смазочный материал имеет хорошую устойчивость к образованию лаковых отложений и пленок, а также отложению продуктов окисления и эмульгирования смазки и образованию других вредных отложений в двигателях. Кроме того, обеспечивается защита от залегания поршневых колец и чистота поршней.&nbsp;</li><li>Масла имеют отличную устойчивость к старению, в частности, вызванного окислением при длительной работе при высоких температурах с доступом воздуха и других химических реагентов.&nbsp;</li><li>Прекрасные антикоррозионные свойства обеспечивают высокоэффективную защиту двигателя от коррозии при сгорании топлива в присутствии влаги и кислот. Противоизносные свойства данного смазочного материала обеспечивают длительный срок службы подвижных частей двигателя и значительно уменьшают необходимость обслуживания и капитального ремонта.</li></ul>
"Agip eni i-Sigma monograde 50W"	""	"../image/cache/data/products/agip/Maslo/mono_50w-800x800.jpg,../image/cache/data/products/agip/Maslo/mono_50w-350x350.jpg"	"mono_50w-800x800.jpg"	"Agip"	"ag36217"	<h3>Применение</h3><p><strong>eni i-Sigma monograde</strong>&nbsp;— это серия смазочных материалов для дизельных двигателей, работающих при больших нагрузках в условиях, способствующих образованию отложений или повышенному износу при превышении проектных характеристик или в связи с составом используемого топлива. Эти смазочные материалы разработаны на основе высококачественных базовых масел с высоким индексом вязкости (в своей категории) и низкой температурой застывания, которая формулирована с добавлением большого количества присадок для обеспечения отличных моющих свойств, а также высоких диспергирующих, антиокислительных, антикоррозионных, противоизносных и антивспенивающих характеристик.&nbsp;</p><h3>Преимущества</h3><ul><li>Серия eni i-Sigma monograde обладает отличными моющими свойствами, благодаря которым она отлично подходит для использования, в частности, в двигателях с наддувом. Также продукт обладает высокими диспергирующими свойствами. Поэтому смазочный материал имеет хорошую устойчивость к образованию лаковых отложений и пленок, а также отложению продуктов окисления и эмульгирования смазки и образованию других вредных отложений в двигателях. Кроме того, обеспечивается защита от залегания поршневых колец и чистота поршней.&nbsp;</li><li>Масла имеют отличную устойчивость к старению, в частности, вызванного окислением при длительной работе при высоких температурах с доступом воздуха и других химических реагентов.&nbsp;</li><li>Прекрасные антикоррозионные свойства обеспечивают высокоэффективную защиту двигателя от коррозии при сгорании топлива в присутствии влаги и кислот. Противоизносные свойства данного смазочного материала обеспечивают длительный срок службы подвижных частей двигателя и значительно уменьшают необходимость обслуживания и капитального ремонта.</li></ul>
"Agip eni i-Sigma perfomance E3 15W-40"	"205л."	"../image/cache/data/products/agip/Maslo/10w40_universal-800x800.jpg,../image/cache/data/products/agip/Maslo/10w40_universal-350x350.jpg"	"10w40_universal-800x800.jpg"	"Agip"	"ag90568"	
"Agip eni i-Sigma perfomance E3 15W-40"	"60л."	"../image/cache/data/products/agip/Maslo/60L-800x800.jpg,../image/cache/data/products/agip/Maslo/60L-350x350.jpg"	"60L-800x800.jpg"	"Agip"	"ag90569"	
"Agip eni i-Sigma perfomance E4 10W-40"	"205л."	"../image/cache/data/products/agip/Maslo/10w40_universal-800x800.jpg,../image/cache/data/products/agip/Maslo/10w40_universal-350x350.jpg"	"10w40_universal-800x800.jpg"	"Agip"	"ag90566"	<h3>Применение</h3><p><strong>eni i-Sigma performance E4 10W-40</strong>&nbsp;— это максимально эффективное всесезонное синтетическое моторное масло, которое применяется для дизельных двигателей с большой мощностью, работающих при очень высоких нагрузках. Масло имеет длительный срок службы между заменами и обеспечивает экономию топлива.</p><h3>Преимущества</h3><ul><li><strong>eni i-Sigma performance E4 10W-40</strong>&nbsp;продемонстрировало отличные результаты при испытании двигателей, которые включены в соответствующие эксплуатационные спецификации. Обеспечивает защиту от образования отложений на всех металлических частях двигателя и уменьшает износ, обеспечивая максимальный КПД двигателя в течение срока его службы.&nbsp;</li><li>Благодаря своим характеристикам позволяет экономить топливо и обеспечивает снижение его потребления по сравнению с обычными смазочными материалами для дизельных двигателей.&nbsp;</li><li>Масло марки SAE 10W-40 можно использовать в широком диапазоне температур окружающей среды. Данный продукт остается текучим и обеспечивает более быстрый пуск двигателя при низких температурах окружающей среды, но при этом, сохраняет высокую вязкость при высоких температурах.</li></ul>
"Agip eni i-Sigma perfomance E4 10W-40"	"20л."	"../image/cache/data/products/agip/Maslo/10w40_sigma_perf_e4-800x800.jpg,../image/cache/data/products/agip/Maslo/10w40_sigma_perf_e4-350x350.jpg"	"10w40_sigma_perf_e4-800x800.jpg"	"Agip"	"ag90567"	<h3>Применение</h3><p><strong>eni i-Sigma performance E4 10W-40</strong>&nbsp;— это максимально эффективное всесезонное синтетическое моторное масло, которое применяется для дизельных двигателей с большой мощностью, работающих при очень высоких нагрузках. Масло имеет длительный срок службы между заменами и обеспечивает экономию топлива.</p><h3>Преимущества</h3><ul><li><strong>eni i-Sigma performance E4 10W-40</strong>&nbsp;продемонстрировало отличные результаты при испытании двигателей, которые включены в соответствующие эксплуатационные спецификации. Обеспечивает защиту от образования отложений на всех металлических частях двигателя и уменьшает износ, обеспечивая максимальный КПД двигателя в течение срока его службы.&nbsp;</li><li>Благодаря своим характеристикам позволяет экономить топливо и обеспечивает снижение его потребления по сравнению с обычными смазочными материалами для дизельных двигателей.&nbsp;</li><li>Масло марки SAE 10W-40 можно использовать в широком диапазоне температур окружающей среды. Данный продукт остается текучим и обеспечивает более быстрый пуск двигателя при низких температурах окружающей среды, но при этом, сохраняет высокую вязкость при высоких температурах.</li></ul>
"Agip eni i-Sigma perfomance E7 15W-40"	"205л."	"../image/cache/data/products/agip/Maslo/10w40_universal-800x800.jpg,../image/cache/data/products/agip/Maslo/10w40_universal-350x350.jpg"	"10w40_universal-800x800.jpg"	"Agip"	"ag90564"	<h3>Применение</h3><p><strong>eni i-Sigma performance E7 15W-40</strong>&nbsp;-&nbsp;это высококачественное всесезонное моторное масло с большим сроком службы для дизельных двигателей коммерческой техники, работающих при очень высоких нагрузках. Это масло можно также использовать в дизельных двигателях автомобилей для городской перевозки грузов, перевозки на небольшие расстояния, для перевозки пассажиров и прочих целей.</p><h3>Преимущества</h3><ul><li>Самое высокое качество базовых масел и большое процентное содержание используемых присадок обеспечивает длительный срок службы между заменами масла.&nbsp;</li><li>Моющие и диспергирующие свойства&nbsp;<strong>eni i-Sigma performance E7 15W-40</strong>&nbsp;подтверждены соответствием самым строгим требованиям спецификаций ACEA E7/E5 и API CI-4/CH-4. Масло обеспечивает исключительную чистоту поршней, а твердые продукты сгорания остаются во взвешенном состоянии, таким образом, не допускается образование вредных отложений.&nbsp;</li><li><strong>eni i-Sigma performance E7 15W-40</strong>&nbsp;демонстрирует отличную устойчивость к старению, в частности, связанную с окислением, вызванным длительной работой при высоких температурах с доступом воздуха и других химических реагентов. Его антиокислительные, антикоррозионные и противоизносные свойства предназначены для работы в жестких режимах и обеспечивают длительный срок службы между заменами масла. Эффективно уменьшается процесс окисления, тем самым, предотвращая изменение вязкости. Таким образом, обеспечивается защита металлических частей двигателя и уменьшается износ, обеспечивая максимальный КПД двигателя в течение срока его службы.</li></ul>
"Agip eni i-Sigma perfomance E7 15W-40"	"20л."	"../image/cache/data/products/agip/Maslo/15w40_sigma_perf_e7-800x800.jpg,../image/cache/data/products/agip/Maslo/15w40_sigma_perf_e7-350x350.jpg"	"15w40_sigma_perf_e7-800x800.jpg"	"Agip"	"ag90565"	<h3>Применение</h3><p><strong>eni i-Sigma performance E7 15W-40</strong>&nbsp;-&nbsp;это высококачественное всесезонное моторное масло с большим сроком службы для дизельных двигателей коммерческой техники, работающих при очень высоких нагрузках. Это масло можно также использовать в дизельных двигателях автомобилей для городской перевозки грузов, перевозки на небольшие расстояния, для перевозки пассажиров и прочих целей.</p><h3>Преимущества</h3><ul><li>Самое высокое качество базовых масел и большое процентное содержание используемых присадок обеспечивает длительный срок службы между заменами масла.&nbsp;</li><li>Моющие и диспергирующие свойства&nbsp;<strong>eni i-Sigma performance E7 15W-40</strong>&nbsp;подтверждены соответствием самым строгим требованиям спецификаций ACEA E7/E5 и API CI-4/CH-4. Масло обеспечивает исключительную чистоту поршней, а твердые продукты сгорания остаются во взвешенном состоянии, таким образом, не допускается образование вредных отложений.&nbsp;</li><li><strong>eni i-Sigma performance E7 15W-40</strong>&nbsp;демонстрирует отличную устойчивость к старению, в частности, связанную с окислением, вызванным длительной работой при высоких температурах с доступом воздуха и других химических реагентов. Его антиокислительные, антикоррозионные и противоизносные свойства предназначены для работы в жестких режимах и обеспечивают длительный срок службы между заменами масла. Эффективно уменьшается процесс окисления, тем самым, предотвращая изменение вязкости. Таким образом, обеспечивается защита металлических частей двигателя и уменьшается износ, обеспечивая максимальный КПД двигателя в течение срока его службы.</li></ul>
