"АГРИНОЛ ATF IID"	"20л."	"../image/cache/data/products/agrinol/1_20l-800x800.jpg,../image/cache/data/products/agrinol/1_20l-350x350.jpg"	"1_20l-800x800.jpg"	"Agrinol"	"agr21726"	<p>Полусинтетическое масло <strong>Agrinol ATF ІІD</strong> предназначено для использования в автоматических коробках передач, трансмиссиях, а также в гидроусилителях рулевого управления легковых и грузовых автомобилей, автобусов, тракторов, дорожной и строительной техники, специальной техники импортного и отечественного производства в соответствии с инструкциями производителей этих транспортных средств, где требуются масла соответствующие спецификациям GM Dexron IID, Mercon, Caterpillar TO-2, Volvo 97335.</p><h3>Преимущества</h3><ul><li>Бесшумная работа и плавное переключение передач даже при длительной работе в тяжелых условиях.</li><li>Защита от образования отложений, а также низкая испаряемость при высоких рабочих температурах.</li><li>Хорошие низкотемпературные свойства.</li><li>Надежная защита от износа и коррозии, высокие противопенные свойства.</li><li>Совместимость с материалами сальников и уплотнений, применяемых при производстве агрегатов трансмиссии.</li></ul>
"АГРИНОЛ ATF III"	"1л."	"../image/cache/data/products/agrinol/mkpp/atf3_1l-800x800.jpg,../image/cache/data/products/agrinol/mkpp/atf3_1l-350x350.jpg"	"atf3_1l-800x800.jpg"	"Agrinol"	"agr21729"	<p>Синтетическое масло <strong>Agrinol ATF ІІI</strong> предназначено для использования в автоматических коробках передач, трансмиссиях, а также в гидроусилителях рулевого управления легковых и грузовых автомобилей, автобусов, тракторов, дорожной и строительной техники, специальной техники импортного и отечественного производства в соответствии с инструкциями производителей этих транспортных средств и где требуются масла соответствующие спецификациям GM Dexron IIІ, Mercon V, MAN 339 type V-1, MAN 339 type Z-2, Caterpillar TO-2, Volvo 97340, ZF TE-ML-04D -14B, -16L, -17L.</p><h3>Преимущества</h3><ul><li>Стабильные вязкостные характеристики при низких температурах облегчают эксплуатацию АКПП в различных климатических зонах.</li><li>Оптимальные фрикционные свойства обеспечивают плавное переключение передач и бесшумную работу при длительной работе в тяжелых условиях.</li><li>Надежная защита КПП от износа, коррозии и отложений.</li><li>Совместимость с материалами сальников и уплотнений, применяемых при производстве агрегатов трансмиссии.</li></ul>
"АГРИНОЛ ATF III"	"20л."	"../image/cache/data/products/agrinol/1_20l-800x800.jpg,../image/cache/data/products/agrinol/1_20l-350x350.jpg"	"1_20l-800x800.jpg"	"Agrinol"	"agr21728"	<p>Синтетическое масло <strong>Agrinol ATF ІІI</strong> предназначено для использования в автоматических коробках передач, трансмиссиях, а также в гидроусилителях рулевого управления легковых и грузовых автомобилей, автобусов, тракторов, дорожной и строительной техники, специальной техники импортного и отечественного производства в соответствии с инструкциями производителей этих транспортных средств и где требуются масла соответствующие спецификациям GM Dexron IIІ, Mercon V, MAN 339 type V-1, MAN 339 type Z-2, Caterpillar TO-2, Volvo 97340, ZF TE-ML-04D -14B, -16L, -17L.</p><h3>Преимущества</h3><ul><li>Стабильные вязкостные характеристики при низких температурах облегчают эксплуатацию АКПП в различных климатических зонах.</li><li>Оптимальные фрикционные свойства обеспечивают плавное переключение передач и бесшумную работу при длительной работе в тяжелых условиях.</li><li>Надежная защита КПП от износа, коррозии и отложений.</li><li>Совместимость с материалами сальников и уплотнений, применяемых при производстве агрегатов трансмиссии.</li></ul>
"АГРИНОЛ А"	"гидромасло, 200л."	"../image/cache/data/products/agrinol/200l-800x800.jpg,../image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"agr95369"	Гидравлическое масло</p><p style="font-size: 13px; line-height: 20.8px;"><strong>Описание&nbsp;</strong><br />Гидромасло Агринол А предназначено для всесезонной эксплуатации в гидротрансформаторах, автоматических коробках передач при температуре окружающей среды до минус 35°С. Масло используется в качестве зимнего в гидростатических приводах самоходной сельскохозяйственной и другой техники.</p>
"АГРИНОЛ А"	"гидромасло, 20л."	"../image/cache/data/products/agrinol/1_20l-800x800.jpg,../image/cache/data/products/agrinol/1_20l-350x350.jpg"	"1_20l-800x800.jpg"	"Agrinol"	"agr95370"	Гидравлическое масло</p><p style="font-size: 13px; line-height: 20.8px;"><strong>Описание&nbsp;</strong><br />Гидромасло Агринол А предназначено для всесезонной эксплуатации в гидротрансформаторах, автоматических коробках передач при температуре окружающей среды до минус 35°С. Масло используется в качестве зимнего в гидростатических приводах самоходной сельскохозяйственной и другой техники.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"10л."	"https://automaslo.com/image/cache/data/products/agrinol/10l-800x800.jpg,https://automaslo.com/image/cache/data/products/agrinol/10l-350x350.jpg"	"10l-800x800.jpg"	"Agrinol"	"7609"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"10л."	"../image/cache/data/products/agrinol/10l-800x800.jpg,../image/cache/data/products/agrinol/10l-350x350.jpg"	"10l-800x800.jpg"	"Agrinol"	"7609"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"1л."	"https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_1l-800x800.jpg,https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_1l-350x350.jpg"	"10w40_SGCD_1l-800x800.jpg"	"Agrinol"	"7612"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"1л."	"../image/cache/data/products/agrinol/10w40_SGCD_1l-800x800.jpg,../image/cache/data/products/agrinol/10w40_SGCD_1l-350x350.jpg"	"10w40_SGCD_1l-800x800.jpg"	"Agrinol"	"7612"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"200л."	"https://automaslo.com/image/cache/data/products/agrinol/200l-800x800.jpg,https://automaslo.com/image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"7606"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"200л."	"../image/cache/data/products/agrinol/200l-800x800.jpg,../image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"7606"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"20л."	"https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_20l-800x800.jpg,https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_20l-350x350.jpg"	"10w40_SGCD_20l-800x800.jpg"	"Agrinol"	"7608"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"20л."	"../image/cache/data/products/agrinol/10w40_SGCD_20l-800x800.jpg,../image/cache/data/products/agrinol/10w40_SGCD_20l-350x350.jpg"	"10w40_SGCD_20l-800x800.jpg"	"Agrinol"	"7608"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"4л."	"https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_4l-800x800.jpg,https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_4l-350x350.jpg"	"10w40_SGCD_4l-800x800.jpg"	"Agrinol"	"7611"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"4л."	"../image/cache/data/products/agrinol/10w40_SGCD_4l-800x800.jpg,../image/cache/data/products/agrinol/10w40_SGCD_4l-350x350.jpg"	"10w40_SGCD_4l-800x800.jpg"	"Agrinol"	"7611"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"50л."	"https://automaslo.com/image/cache/data/products/agrinol/200l-800x800.jpg,https://automaslo.com/image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"7607"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"50л."	"../image/cache/data/products/agrinol/200l-800x800.jpg,../image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"7607"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"5л."	"https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_5l-800x800.jpg,https://automaslo.com/image/cache/data/products/agrinol/10w40_SGCD_5l-350x350.jpg"	"10w40_SGCD_5l-800x800.jpg"	"Agrinol"	"7610"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ Classic 10W-40 SG/CD"	"5л."	"../image/cache/data/products/agrinol/10w40_SGCD_5l-800x800.jpg,../image/cache/data/products/agrinol/10w40_SGCD_5l-350x350.jpg"	"10w40_SGCD_5l-800x800.jpg"	"Agrinol"	"7610"	<p><strong>Агринол 10W-40 SG/CD</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания высокоскоростных бензиновых и мощных дизельных четырехтактных двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе.</p>
"АГРИНОЛ CLASSIC SAE 80W-90"	"1л."	"../image/cache/data/products/agrinol/mkpp/Agrinol_classic_80w90_1l-800x800.jpg,../image/cache/data/products/agrinol/mkpp/Agrinol_classic_80w90_1l-350x350.jpg"	"Agrinol_classic_80w90_1l-800x800.jpg"	"Agrinol"	"agr21732"	<p>Трансмиссионное всесезонное масло <strong>АГРИНОЛ Classic SAE 80W-90 API GL-4</strong> предназначено для смазывания механических коробок передач переднеприводных автомобилей и другой мобильной техники, в том числе с синхронизаторами, а также мостов со спирально-коническими и гипоидными передачами, где рекомендованы масла уровня API GL-4 (TM-4). Снижает уровень шума холостого хода.</p><h3>Преимущества</h3><ul><li>Высокие противоизносные, антикоррозийные, противозадирные и антиокислительные свойства.</li><li>Отличная стойкость к механической деструкции гарантирует стабильную работу синхронизаторов.</li><li>Оптимальные низкотемпературные свойства способствуют снижению потерь на трение в трансмиссии.</li><li>Снижение уровня шума холостого хода.</li></ul>
"АГРИНОЛ CLASSIC SAE 80W-90"	"200л."	"../image/cache/data/products/agrinol/200l-800x800.jpg,../image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"agr21730"	<p>Трансмиссионное всесезонное масло <strong>АГРИНОЛ Classic SAE 80W-90 API GL-4</strong> предназначено для смазывания механических коробок передач переднеприводных автомобилей и другой мобильной техники, в том числе с синхронизаторами, а также мостов со спирально-коническими и гипоидными передачами, где рекомендованы масла уровня API GL-4 (TM-4). Снижает уровень шума холостого хода.</p><h3>Преимущества</h3><ul><li>Высокие противоизносные, антикоррозийные, противозадирные и антиокислительные свойства.</li><li>Отличная стойкость к механической деструкции гарантирует стабильную работу синхронизаторов.</li><li>Оптимальные низкотемпературные свойства способствуют снижению потерь на трение в трансмиссии.</li><li>Снижение уровня шума холостого хода.</li></ul>
"АГРИНОЛ CLASSIC SAE 80W-90"	"4л."	"../image/cache/data/products/agrinol/mkpp/80w90_class_4l-800x800.jpg,../image/cache/data/products/agrinol/mkpp/80w90_class_4l-350x350.jpg"	"80w90_class_4l-800x800.jpg"	"Agrinol"	"agr21731"	<p>Трансмиссионное всесезонное масло <strong>АГРИНОЛ Classic SAE 80W-90 API GL-4</strong> предназначено для смазывания механических коробок передач переднеприводных автомобилей и другой мобильной техники, в том числе с синхронизаторами, а также мостов со спирально-коническими и гипоидными передачами, где рекомендованы масла уровня API GL-4 (TM-4). Снижает уровень шума холостого хода.</p><h3>Преимущества</h3><ul><li>Высокие противоизносные, антикоррозийные, противозадирные и антиокислительные свойства.</li><li>Отличная стойкость к механической деструкции гарантирует стабильную работу синхронизаторов.</li><li>Оптимальные низкотемпературные свойства способствуют снижению потерь на трение в трансмиссии.</li><li>Снижение уровня шума холостого хода.</li></ul>
"АГРИНОЛ 10W-40 CF-4/SH"	"10л."	"../image/cache/data/products/agrinol/10l-800x800.jpg,../image/cache/data/products/agrinol/10l-350x350.jpg"	"10l-800x800.jpg"	"Agrinol"	"90586"	<p><strong>Агринол 10W-40 CF-4/SH&nbsp;</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания мощных дизельных четырехтактных дизелей (магистрального типа) и высокоскоростных бензиновых двигателей легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках. Температурный диапазон применения от минус 25°С до +40°С.</p><h3>Преимущества</h3><ul><li>Сохранение высокой производительности каталитического конвектора.</li><li>Минимальное содержание вредных веществ в выхлопных газах, надежная работа гидрокомпенсаторов ГРМ.</li><li>Отличная защита узлов и деталей двигателя от износа, задиров и коррозии.</li><li>Обеспечение экономии топлива, превосходной чистоты двигателя при высокой термической нагрузке.</li></ul>
"АГРИНОЛ 10W-40 CF-4/SH"	"200л."	"../image/cache/data/products/agrinol/200l-800x800.jpg,../image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"90583"	<p><strong>Агринол 10W-40 CF-4/SH&nbsp;</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания мощных дизельных четырехтактных дизелей (магистрального типа) и высокоскоростных бензиновых двигателей легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках. Температурный диапазон применения от минус 25°С до +40°С.</p><h3>Преимущества</h3><ul><li>Сохранение высокой производительности каталитического конвектора.</li><li>Минимальное содержание вредных веществ в выхлопных газах, надежная работа гидрокомпенсаторов ГРМ.</li><li>Отличная защита узлов и деталей двигателя от износа, задиров и коррозии.</li><li>Обеспечение экономии топлива, превосходной чистоты двигателя при высокой термической нагрузке.</li></ul>
"АГРИНОЛ 10W-40 CF-4/SH"	"20л."	"../image/cache/data/products/agrinol/spec/10w40_extraDI_20l-800x800.jpg,../image/cache/data/products/agrinol/spec/10w40_extraDI_20l-350x350.jpg"	"10w40_extraDI_20l-800x800.jpg"	"Agrinol"	"90585"	<p><strong>Агринол 10W-40 CF-4/SH&nbsp;</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания мощных дизельных четырехтактных дизелей (магистрального типа) и высокоскоростных бензиновых двигателей легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках. Температурный диапазон применения от минус 25°С до +40°С.</p><h3>Преимущества</h3><ul><li>Сохранение высокой производительности каталитического конвектора.</li><li>Минимальное содержание вредных веществ в выхлопных газах, надежная работа гидрокомпенсаторов ГРМ.</li><li>Отличная защита узлов и деталей двигателя от износа, задиров и коррозии.</li><li>Обеспечение экономии топлива, превосходной чистоты двигателя при высокой термической нагрузке.</li></ul>
"АГРИНОЛ 10W-40 CF-4/SH"	"50л."	"../image/cache/data/products/agrinol/200l-800x800.jpg,../image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"90584"	<p><strong>Агринол 10W-40 CF-4/SH&nbsp;</strong>&nbsp;– универсальное полусинтетическое моторное масло. Предназначено для смазывания мощных дизельных четырехтактных дизелей (магистрального типа) и высокоскоростных бензиновых двигателей легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках. Температурный диапазон применения от минус 25°С до +40°С.</p><h3>Преимущества</h3><ul><li>Сохранение высокой производительности каталитического конвектора.</li><li>Минимальное содержание вредных веществ в выхлопных газах, надежная работа гидрокомпенсаторов ГРМ.</li><li>Отличная защита узлов и деталей двигателя от износа, задиров и коррозии.</li><li>Обеспечение экономии топлива, превосходной чистоты двигателя при высокой термической нагрузке.</li></ul>
"АГРИНОЛ 15W-40 CF-4/SG"	"200л."	"../image/cache/data/products/agrinol/200l-800x800.jpg,../image/cache/data/products/agrinol/200l-350x350.jpg"	"200l-800x800.jpg"	"Agrinol"	"agr90595"	<p><strong>Агринол 15W-40 CF-4/SG</strong>&nbsp;- универсальное моторное масло на минеральной основе. Предназначено для смазывания и мощных дизельных четырехтактных и высокоскоростных бензиновых двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе. Температурный диапазон применения от минус 25°С до +40°С.</p><h3>Преимущества</h3><ul><li>Обеспечивает меньший расход на угар и низкую склонность к образованию нагара на поршнях.</li><li>Быстро смазывает все точки трения.</li><li>Максимально увеличивает сервисный интервал и срок эксплуатации двигателя.</li></ul>
"АГРИНОЛ 15W-40 CF-4/SG"	"20л."	"../image/cache/data/products/agrinol/spec/15w40_extraDi_20l-800x800.jpg,../image/cache/data/products/agrinol/spec/15w40_extraDi_20l-350x350.jpg"	"15w40_extraDi_20l-800x800.jpg"	"Agrinol"	"agr90597"	<p><strong>Агринол 15W-40 CF-4/SG</strong>&nbsp;- универсальное моторное масло на минеральной основе. Предназначено для смазывания и мощных дизельных четырехтактных и высокоскоростных бензиновых двигателей (магистрального типа), легковых автомобилей и микроавтобусов, включая двигатели с катализатором и турбонаддувом. Рекомендовано применение для отечественной техники и в смешанных автопарках, а также для двигателей, работающих на газовом топливе. Температурный диапазон применения от минус 25°С до +40°С.</p><h3>Преимущества</h3><ul><li>Обеспечивает меньший расход на угар и низкую склонность к образованию нагара на поршнях.</li><li>Быстро смазывает все точки трения.</li><li>Максимально увеличивает сервисный интервал и срок эксплуатации двигателя.</li></ul>
