Категория;Товар;Поисковые метки;Цена;Цена оптовая;Адрес;Видим;Рекомендуемый;Бренд;Вариант;Старая цена;Артикул;Склад;Заголовок страницы;Ключевые слова;Описание страницы;Аннотация;Описание;Изображения;Производитель;Емкость;Тип масла;Тип двигателя;SAE (Вязкость);Применение;ACEA;API;ILSAC;DEXTRON;JASO;ISO;CCMC;CIK-FIA;NMMA;Класс вязкости;Тип фильтра;Функция;Модель;Высота H1 (mm);Высота H2 (mm);Диаметр внешний OD1 (mm);Диаметр внешний OD2 (mm);Диаметр внутренний ID1 (mm);Диаметр внутренний ID2 (mm);Резьба (?);Нижняя резьба (?);Наруж. диаметр прокладки OD2 (mm);Внутр. диаметр прокладки ID2 (mm);Тип колодки;Передний/Задний;Тип диска;Кол-во отверстий;Диаметр (mm) ;Диаметр фаски (mm);Длина L1 (mm);Длина L2 (mm);Ширина W1 (mm);Ширина W2 (mm);Толщина (мм);Высота (mm);Тип радиатора;Модель автомобиля;Размеры радиатора (mm);Впускной диаметр (mm);Выпускной диаметр (mm);Впускной диаметр (?);Выпускной диаметр (?);Комплект (шт);Материал;Примечание
"";"CASTROL MAGNATEC STOP-START 5W-20 E 4л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-20 Stop-Start - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="fake_oil/fake_castrol_magnatec_5w40">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><h1 class="page-title" style="font-weight: bold  line-height: 26px  box-sizing: border-box  font-size: 24px  margin: 22px 0px 2px  font-family: castrolsanscon, Helvetica, sans-serif  color: rgb(0, 0, 0)  text-decoration-skip-ink: auto  text-transform: uppercase ">МОТОРНОЕ МАСЛО CASTROL MAGNATEC STOP-START E 5W-20 СИНТЕТИЧЕСКОЕ, 1 Л</h1></span></strong></span></p>";"<div class="left"><div class="box-collateral" id="box-description" style="box-sizing: border-box  margin: -1px 0px 0px  clear: both  border-bottom: 1px dotted rgb(151, 154, 155)  padding-bottom: 30px  background-image: initial  background-position: initial  background-size: initial  background-repeat: initial  background-attachment: initial  background-origin: initial  background-clip: initial  color: rgb(0, 0, 0)  font-family: castrolsanscon, Helvetica, sans-serif  font-size: 13px "><h2 style="box-sizing: border-box  line-height: 1.2  margin: 0px  font-size: 24px  text-decoration-skip-ink: auto  text-transform: uppercase  border-bottom: none  padding: 25px 0px 10px  border-top: 1px dotted rgb(151, 154, 155) ">ОПИСАНИЕ</h2><div class="description" style="box-sizing: border-box  font-family: Arial, Helvetica, sans-serif  color: rgb(147, 147, 147)  font-size: 15px ">Движение в городах становится все более интенсивным. Современный автомобиль производит в среднем около 18 000 разгонов и торможений в год. В пробках двигатель долго работает в наиболее неблагоприятном режиме, на холостом ходу, а это приводит к повышенному износу. По результатам последнего отраслевого теста, новое моторное масло Castrol MAGNATEC Stop-Start 5W-20 E значительно снижает износ при работе в режиме стоп-старт*. Castrol MAGNATEC Stop-Start 5W-20 E специально разработано для дополнительной защиты двигателя от повышенного износа при движении в городе. Молекулы Castrol MAGNATEC притягиваются к деталям двигателя и формируют самовосстанавливающийся слой для защиты на всех этапах работы двигателя в режиме стоп-старт. Castrol MAGNATEC Stop-Start защищает двигатель от износа с первой секунды пуска и на всем протяжении пути. Каждый раз, когда вы нажимаете на педаль ак<div class="box-collateral" id="box-preimushestva" style="box-sizing: border-box  margin: -1px 0px 0px  clear: both  border-bottom: 1px dotted rgb(151, 154, 155)  padding-bottom: 30px  background-image: initial  background-position: initial  background-size: initial  background-repeat: initial  background-attachment: initial  background-origin: initial  background-clip: initial  color: rgb(0, 0, 0)  font-family: castrolsanscon, Helvetica, sans-serif  font-size: 13px "><h2 style="box-sizing: border-box  line-height: 1.2  margin: 0px  font-size: 24px  text-decoration-skip-ink: auto  text-transform: uppercase  border-bottom: none  padding: 25px 0px 10px  border-top: 1px dotted rgb(151, 154, 155) ">ПРЕИМУЩЕСТВА</h2><div class="description" style="box-sizing: border-box  font-family: Arial, Helvetica, sans-serif  color: rgb(147, 147, 147)  font-size: 15px "><p style="box-sizing: border-box  margin: 0px 0px 15px  text-decoration-skip-ink: auto ">Castrol Magnatec Stop-Start 5W-20 E содержит уникальные молекулы, которые:</p><ul style="box-sizing: border-box  margin-top: 0px  margin-bottom: 11px  list-style: square  padding-right: 0px  padding-left: 0px "><li style="box-sizing: border-box  list-style: none  position: relative  padding-left: 10px  margin-bottom: 5px ">1. удерживаются на деталях двигателя, когда обычное масло стекает в поддон картера </li><li style="box-sizing: border-box  list-style: none  position: relative  padding-left: 10px  margin-bottom: 5px ">2. формируют самовосстанавливающийся слой для защиты на всех этапах работы двигателя в режиме стоп-старт </li><li style="box-sizing: border-box  list-style: none  position: relative  padding-left: 10px  margin-bottom: 5px ">3. снижают износ во время эксплуатации автомобиля с частыми остановками (стоп-старт), что подтверждено отраслевым тестом.</li></ul><div class="box-collateral" id="box-additional" style="box-sizing: border-box  margin: 0px 0px 20px  clear: both  float: none  width: 1140px  color: rgb(0, 0, 0)  font-family: castrolsanscon, Helvetica, sans-serif  font-size: 13px "><h2 style="box-sizing: border-box  line-height: 1.2  margin: 0px  font-size: 24px  text-decoration-skip-ink: auto  text-transform: uppercase  border-bottom: none  padding: 25px 0px 10px  border-top: none ">СПЕЦИФИКАЦИИ</h2><div class="product-view-attributes" style="box-sizing: border-box  height: auto !important "><div class="product-specifikacii" style="box-sizing: border-box "><ul style="box-sizing: border-box  margin-top: 0px  margin-bottom: 11px  list-style: square "><li style="box-sizing: border-box ">API SN</li><li style="box-sizing: border-box ">ILSAC GF5</li><li style="box-sizing: border-box ">Meets Ford WSS-M2C948-B</li></ul><div class="right"><ul class="product-benefit">";Castrol_Magnatec_StopStart_5W20_e_4L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START 5W-20 E 4л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-20 Stop-Start - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="../fake_oil/fake_castrol_magnatec_5w40.html">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><h1 class="page-title" style="font-weight: bold  line-height: 26px  box-sizing: border-box  font-size: 24px  margin: 22px 0px 2px  font-family: castrolsanscon, Helvetica, sans-serif  color: rgb(0, 0, 0)  text-decoration-skip-ink: auto  text-transform: uppercase ">МОТОРНОЕ МАСЛО CASTROL MAGNATEC STOP-START E 5W-20 СИНТЕТИЧЕСКОЕ, 1 Л</h1></span></strong></span></p>";"<div class="left"><div class="box-collateral" id="box-description" style="box-sizing: border-box  margin: -1px 0px 0px  clear: both  border-bottom: 1px dotted rgb(151, 154, 155)  padding-bottom: 30px  background-image: initial  background-position: initial  background-size: initial  background-repeat: initial  background-attachment: initial  background-origin: initial  background-clip: initial  color: rgb(0, 0, 0)  font-family: castrolsanscon, Helvetica, sans-serif  font-size: 13px "><h2 style="box-sizing: border-box  line-height: 1.2  margin: 0px  font-size: 24px  text-decoration-skip-ink: auto  text-transform: uppercase  border-bottom: none  padding: 25px 0px 10px  border-top: 1px dotted rgb(151, 154, 155) ">ОПИСАНИЕ</h2><div class="description" style="box-sizing: border-box  font-family: Arial, Helvetica, sans-serif  color: rgb(147, 147, 147)  font-size: 15px ">Движение в городах становится все более интенсивным. Современный автомобиль производит в среднем около 18 000 разгонов и торможений в год. В пробках двигатель долго работает в наиболее неблагоприятном режиме, на холостом ходу, а это приводит к повышенному износу. По результатам последнего отраслевого теста, новое моторное масло Castrol MAGNATEC Stop-Start 5W-20 E значительно снижает износ при работе в режиме стоп-старт*. Castrol MAGNATEC Stop-Start 5W-20 E специально разработано для дополнительной защиты двигателя от повышенного износа при движении в городе. Молекулы Castrol MAGNATEC притягиваются к деталям двигателя и формируют самовосстанавливающийся слой для защиты на всех этапах работы двигателя в режиме стоп-старт. Castrol MAGNATEC Stop-Start защищает двигатель от износа с первой секунды пуска и на всем протяжении пути. Каждый раз, когда вы нажимаете на педаль ак<div class="box-collateral" id="box-preimushestva" style="box-sizing: border-box  margin: -1px 0px 0px  clear: both  border-bottom: 1px dotted rgb(151, 154, 155)  padding-bottom: 30px  background-image: initial  background-position: initial  background-size: initial  background-repeat: initial  background-attachment: initial  background-origin: initial  background-clip: initial  color: rgb(0, 0, 0)  font-family: castrolsanscon, Helvetica, sans-serif  font-size: 13px "><h2 style="box-sizing: border-box  line-height: 1.2  margin: 0px  font-size: 24px  text-decoration-skip-ink: auto  text-transform: uppercase  border-bottom: none  padding: 25px 0px 10px  border-top: 1px dotted rgb(151, 154, 155) ">ПРЕИМУЩЕСТВА</h2><div class="description" style="box-sizing: border-box  font-family: Arial, Helvetica, sans-serif  color: rgb(147, 147, 147)  font-size: 15px "><p style="box-sizing: border-box  margin: 0px 0px 15px  text-decoration-skip-ink: auto ">Castrol Magnatec Stop-Start 5W-20 E содержит уникальные молекулы, которые:</p><ul style="box-sizing: border-box  margin-top: 0px  margin-bottom: 11px  list-style: square  padding-right: 0px  padding-left: 0px "><li style="box-sizing: border-box  list-style: none  position: relative  padding-left: 10px  margin-bottom: 5px ">1. удерживаются на деталях двигателя, когда обычное масло стекает в поддон картера </li><li style="box-sizing: border-box  list-style: none  position: relative  padding-left: 10px  margin-bottom: 5px ">2. формируют самовосстанавливающийся слой для защиты на всех этапах работы двигателя в режиме стоп-старт </li><li style="box-sizing: border-box  list-style: none  position: relative  padding-left: 10px  margin-bottom: 5px ">3. снижают износ во время эксплуатации автомобиля с частыми остановками (стоп-старт), что подтверждено отраслевым тестом.</li></ul><div class="box-collateral" id="box-additional" style="box-sizing: border-box  margin: 0px 0px 20px  clear: both  float: none  width: 1140px  color: rgb(0, 0, 0)  font-family: castrolsanscon, Helvetica, sans-serif  font-size: 13px "><h2 style="box-sizing: border-box  line-height: 1.2  margin: 0px  font-size: 24px  text-decoration-skip-ink: auto  text-transform: uppercase  border-bottom: none  padding: 25px 0px 10px  border-top: none ">СПЕЦИФИКАЦИИ</h2><div class="product-view-attributes" style="box-sizing: border-box  height: auto !important "><div class="product-specifikacii" style="box-sizing: border-box "><ul style="box-sizing: border-box  margin-top: 0px  margin-bottom: 11px  list-style: square "><li style="box-sizing: border-box ">API SN</li><li style="box-sizing: border-box ">ILSAC GF5</li><li style="box-sizing: border-box ">Meets Ford WSS-M2C948-B</li></ul><div class="right"><ul class="product-benefit">";Castrol_Magnatec_StopStart_5W20_e_4L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 1л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="fake_oil/fake_castrol_magnatec_5w40">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>  обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_Magnatec_StopStart_5W30_a3b4_1L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 1л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="../fake_oil/fake_castrol_magnatec_5w40.html">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>  обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_Magnatec_StopStart_5W30_a3b4_1L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 4л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="fake_oil/fake_castrol_magnatec_5w40">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>  обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_Magnatec_StopStart_5W30_a3b4_4L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 4л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="../fake_oil/fake_castrol_magnatec_5w40.html">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>  обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_Magnatec_StopStart_5W30_a3b4_4L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 208л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="fake_oil/fake_castrol_magnatec_5w40">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_208L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 208л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="../fake_oil/fake_castrol_magnatec_5w40.html">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_208L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 60л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="fake_oil/fake_castrol_magnatec_5w40">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>  обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_60L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";"CASTROL MAGNATEC STOP-START A3/B4 5W-30 60л.";;0.01;;;"1";;;"";;;;;;;"<p><img src=/files/uploads/oil-cange.jpg width="179" height="130"/><img src=/files/uploads/104967w640_h640.jpg width="293" height="130" /></p><p><span style="font-family: arial, helvetica, sans-serif "><strong><span style="font-size: small "><div class="left"><h3>Castrol Magnatec 5W-30 А3/В4 - защита с первой секунды пуска двигателя</h3> <div class="product-fake"><a href="../fake_oil/fake_castrol_magnatec_5w40.html">Как отличить подделку?<span>Статья - здесь!</span></a></div> <div class="product-description"><p>Castrol MAGNATEC - моторные масла, обеспечивающие постоянную защиту вашему двигателю. В их составе находятся так называемые "умные молекулы", которые способны удерживаться на поверхности двигателя при любых условиях езды и даже, когда двигатель выключен. Молекулы Castrol Magnatec необычны тем, что они как магнит притягиваются к важным деталям двигателя, создавая при этом шар защиты который удерживается даже после выключения двигателя.</p></span></strong></span></p>";"<div class="left"><h3>Применение</h3><p>Моторное масло  <strong>Castrol Magnatec 5W-30 A3/B4</strong>  подходит для применения в бензиновых двигателях, в которых производитель рекомендует использовать смазочные материалы соответствующие классу вязкости SAE 5W-30 и спецификациям API SL/CF, ACEA A3/B3, A3/B4 или более ранним.  </p><p><strong>Castrol Magnatec 5W-30 A3B4</strong>  одобрено к применению большинством автопроизводителей</p><h3>Преимущества</h3><p>Компоненты пакета присадок моторного масла Castrol Magnatec “Intelligent Molecules”:   </p><ul><li>в сочетании с синтетической технологией обеспечивают повышенную защиту при высоко  и низкотемпературных режимах работы двигателя </li><li>  обеспечивают постоянную защиту в любых условиях эксплуатации, при различных стилях вождения и в широком диапазоне температур.</li></ul><div class="right"><ul class="product-benefit">";Castrol_60L.jpg;CASTROL;;"";;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
